,sto_loc,LU,GMRES
82,"[ 0.03027344 -0.04199219  0.21582031 -0.03222656 -0.36816406  0.43066406
 -0.04003906  0.24707031  0.07324219  0.40722656]",False,6
83,"[ 0.02575684 -0.0760498  -0.09460449  0.29919434  0.4407959  -0.0892334
 -0.02600098  0.45617676  0.00183105  0.31018066]",False,6
84,"[-0.02575684  0.0760498   0.09460449 -0.29919434 -0.4407959   0.0892334
  0.02600098 -0.45617676 -0.00183105 -0.31018066]",False,6
85,"[-0.015625 -0.171875 -0.046875 -0.015625 -0.390625  0.390625 -0.140625
  0.453125 -0.328125  0.015625]",False,7
86,"[ 0.015625  0.171875  0.046875  0.015625  0.390625 -0.390625  0.140625
 -0.453125  0.328125 -0.015625]",False,6
87,"[-0.02539062 -0.02929688  0.17382812  0.34960938  0.11523438 -0.49023438
 -0.35351562 -0.01367188 -0.15820312  0.40039062]",False,6
88,"[ 0.02539062  0.02929688 -0.17382812 -0.34960938 -0.11523438  0.49023438
  0.35351562  0.01367188  0.15820312 -0.40039062]",False,6
89,"[-0.03320312 -0.11523438  0.15039062 -0.15820312 -0.08007812  0.20507812
  0.07617188  0.21289062  0.17773438 -0.09179688]",False,6
90,"[ 0.03320312  0.11523438 -0.15039062  0.15820312  0.08007812 -0.20507812
 -0.07617188 -0.21289062 -0.17773438  0.09179688]",False,6
91,"[ 0.01428223 -0.10852051  0.08972168  0.30334473 -0.31481934  0.40075684
  0.19885254  0.25769043 -0.09851074 -0.28771973]",False,5
92,"[-0.01428223  0.10852051 -0.08972168 -0.30334473  0.31481934 -0.40075684
 -0.19885254 -0.25769043  0.09851074  0.28771973]",False,5
93,"[ 3.66210938e-04 -1.05346680e-01  7.92236328e-02 -3.51196289e-01
 -4.43969727e-01  4.20532227e-01 -3.79516602e-01  4.42504883e-01
 -1.56372070e-01 -2.89428711e-01]",False,6
94,"[-3.66210938e-04  1.05346680e-01 -7.92236328e-02  3.51196289e-01
  4.43969727e-01 -4.20532227e-01  3.79516602e-01 -4.42504883e-01
  1.56372070e-01  2.89428711e-01]",False,6
95,"[-0.03149414  0.05981445  0.18676758  0.20288086  0.18139648 -0.16577148
 -0.36157227 -0.05541992  0.44799805 -0.10913086]",False,6
96,"[ 0.03149414 -0.05981445 -0.18676758 -0.20288086 -0.18139648  0.16577148
  0.36157227  0.05541992 -0.44799805  0.10913086]",False,6
97,"[-0.00280762  0.14099121 -0.27404785 -0.30749512  0.07043457  0.10925293
 -0.42370605 -0.0592041   0.19885254 -0.11437988]",False,6
98,"[ 0.00280762 -0.14099121  0.27404785  0.30749512 -0.07043457 -0.10925293
  0.42370605  0.0592041  -0.19885254  0.11437988]",False,6
99,"[ 0.02087402 -0.00476074 -0.48425293 -0.01818848 -0.30627441 -0.02966309
  0.36755371  0.22277832  0.08679199 -0.49743652]",False,6
100,"[-0.02087402  0.00476074  0.48425293  0.01818848  0.30627441  0.02966309
 -0.36755371 -0.22277832 -0.08679199  0.49743652]",False,6
101,"[ 0.04992676 -0.02893066  0.13415527  0.12023926  0.13879395 -0.33410645
 -0.07409668 -0.33850098 -0.31872559  0.20788574]",False,7
102,"[-0.04992676  0.02893066 -0.13415527 -0.12023926 -0.13879395  0.33410645
  0.07409668  0.33850098  0.31872559 -0.20788574]",False,7
103,"[ 0.03930664  0.02612305 -0.16333008  0.30493164  0.01391602  0.47045898
 -0.06811523 -0.17114258  0.21606445 -0.39868164]",False,6
104,"[-0.03930664 -0.02612305  0.16333008 -0.30493164 -0.01391602 -0.47045898
  0.06811523  0.17114258 -0.21606445  0.39868164]",False,6
105,"[-0.04748535 -0.00671387  0.06066895 -0.46154785  0.23474121 -0.19567871
 -0.12268066 -0.0447998   0.27624512  0.19592285]",False,7
